"","year","state","district","open_seat","incumbent_differential","margin"
"64",2008,"IL",0,TRUE,0,25.1017010480131
"65",2008,"IN",0,TRUE,0,1.02990650272903
"66",2008,"KS",0,TRUE,0,-14.9240479048296
"67",2008,"KY",0,TRUE,0,-16.2225501638523
"68",2008,"LA",0,TRUE,0,-18.6298075084113
"69",2008,"MA",0,TRUE,0,25.8113233267932
"70",2008,"MD",0,TRUE,0,25.4448251175332
"71",2008,"ME",0,TRUE,0,17.3104096363788
"72",2008,"MI",0,TRUE,0,16.4439191586806
"73",2008,"MN",0,TRUE,0,10.2373616541408
"74",2008,"MO",0,TRUE,0,-0.112190215736927
"75",2008,"MS",0,TRUE,0,-13.1738787648098
"76",2008,"MT",0,TRUE,0,-2.3790969051243
"77",2008,"NC",0,TRUE,0,0.328872510345554
"78",2008,"ND",0,TRUE,0,-8.64989393777263
"79",2008,"NE",0,TRUE,0,-14.9335875928669
"80",2008,"NH",0,TRUE,0,9.60546858517237
"81",2008,"NJ",0,TRUE,0,15.5313847630646
"82",2008,"NM",0,TRUE,0,15.1284454284606
"83",2008,"NV",0,TRUE,0,12.4925608153346
"84",2008,"NY",0,TRUE,0,26.8575836401452
"85",2008,"OH",0,TRUE,0,4.58286866564217
"86",2008,"OK",0,TRUE,0,-31.290162245387
"87",2008,"OR",0,TRUE,0,16.3478245646284
"88",2008,"PA",0,TRUE,0,10.3146949634576
"89",2008,"RI",0,TRUE,0,27.8061581377208
"90",2008,"SC",0,TRUE,0,-8.97708396127163
"91",2008,"SD",0,TRUE,0,-8.41154525819753
"92",2008,"TN",0,TRUE,0,-15.0554846267192
"93",2008,"TX",0,TRUE,0,-11.7546929686981
"94",2008,"UT",0,TRUE,0,-27.9834326733375
"95",2008,"VA",0,TRUE,0,6.29896918292034
"96",2008,"VT",0,TRUE,0,37.0064544710595
"97",2008,"WA",0,TRUE,0,17.0844221964647
"98",2008,"WI",0,TRUE,0,13.9041240295943
"99",2008,"WV",0,TRUE,0,-13.0899160004643
"100",2008,"WY",0,TRUE,0,-32.2353902096145
"101",2012,"AL",0,FALSE,0,-22.1867892310703
"102",2012,"AR",0,FALSE,0,-23.687945782389
"103",2012,"AZ",0,FALSE,0,-9.03605760789124
"104",2012,"CA",0,FALSE,0,23.088003314998
"105",2012,"CO",0,FALSE,0,5.36031317582779
"106",2012,"CT",0,FALSE,0,17.3425541132487
"107",2012,"DC",0,FALSE,0,83.6348225105867
"108",2012,"DE",0,FALSE,0,18.6267427842511
"109",2012,"FL",0,FALSE,0,0.875029070879957
"110",2012,"GA",0,FALSE,0,-7.80021026673786
"111",2012,"HI",0,FALSE,0,42.6834435622041
"112",2012,"IA",0,FALSE,0,5.81014802361299
"113",2012,"ID",0,FALSE,0,-31.690374606771
"114",2012,"IL",0,FALSE,0,16.8391402573622
"115",2012,"IN",0,FALSE,0,-10.2006233615113
"116",2012,"KS",0,FALSE,0,-21.5891223741547
"117",2012,"KY",0,FALSE,0,-22.6812632365766
"118",2012,"LA",0,FALSE,0,-17.2071121051721
"119",2012,"MA",0,FALSE,0,23.1020173938271
"120",2012,"MD",0,FALSE,0,26.0764584403731
"121",2012,"ME",0,FALSE,0,15.0993755786239
"122",2012,"MI",0,FALSE,0,9.46855804755679
"123",2012,"MN",0,FALSE,0,7.69410204657761
"124",2012,"MO",0,FALSE,0,-7.89210225277222
"125",2012,"MS",0,FALSE,0,-11.4964871995918
"126",2012,"MT",0,FALSE,0,-13.6411109551605
"127",2012,"NC",0,FALSE,0,-2.0420955250754
"128",2012,"ND",0,FALSE,0,-19.6313389765891
"129",2012,"NE",0,FALSE,0,-21.7758777611191
"130",2012,"NH",0,FALSE,0,5.5758876580231
"131",2012,"NJ",0,FALSE,0,17.7440744534584
"132",2012,"NM",0,FALSE,0,10.1494468310969
"133",2012,"NV",0,FALSE,0,6.68093382913694
"134",2012,"NY",0,FALSE,0,28.1772344304964
"135",2012,"OH",0,FALSE,0,2.97395748188049
"136",2012,"OK",0,FALSE,0,-33.5446394860331
"137",2012,"OR",0,FALSE,0,12.0894554762557
"138",2012,"PA",0,FALSE,0,5.38326018743419
"139",2012,"RI",0,FALSE,0,27.429573988818
"140",2012,"SC",0,FALSE,0,-10.4730978484999
"141",2012,"SD",0,FALSE,0,-18.0231711171887
"142",2012,"TN",0,FALSE,0,-20.3836069997042
"143",2012,"TX",0,FALSE,0,-15.77216373152
"144",2012,"UT",0,FALSE,0,-47.8798778677998
"145",2012,"VA",0,FALSE,0,3.87335389982952
"146",2012,"VT",0,FALSE,0,35.5979150656554
"147",2012,"WA",0,FALSE,0,14.7721616118206
"148",2012,"WI",0,FALSE,0,6.94227087823952
"149",2012,"WV",0,FALSE,0,-26.6896189514059
"150",2012,"WY",0,FALSE,0,-40.8237339446963
"151",2016,"AL",0,TRUE,0,-27.7251466064354
"152",2016,"AR",0,TRUE,0,-26.9209780344674
"153",2016,"AZ",0,TRUE,0,-3.50371074435708
"154",2016,"CA",0,TRUE,0,30.1936192656479
"155",2016,"CO",0,TRUE,0,4.905658477141
"156",2016,"CT",0,TRUE,0,13.6393867178951
"157",2016,"DC",0,TRUE,0,86.7763470706915
"158",2016,"DE",0,TRUE,0,11.4305124663149
"159",2016,"FL",0,TRUE,0,-1.1892165732624
"160",2016,"GA",0,TRUE,0,-5.1052613635292
"161",2016,"HI",0,TRUE,0,32.1843448177789
"162",2016,"IA",0,TRUE,0,-9.4068380510986
"163",2016,"ID",0,TRUE,0,-31.7612280988887
"164",2016,"IL",0,TRUE,0,16.9577675569794
"165",2016,"IN",0,TRUE,0,-18.9067328416911
"166",2016,"KS",0,TRUE,0,-21.0279799467024
"167",2016,"KY",0,TRUE,0,-29.8374502182523
"168",2016,"LA",0,TRUE,0,-19.6391185550548
"169",2016,"MA",0,TRUE,0,27.2842500969355
"170",2016,"MD",0,TRUE,0,26.421421158655
"171",2016,"ME",0,TRUE,0,2.70177331265592
"172",2016,"MI",0,TRUE,0,-0.223035081559704
"173",2016,"MN",0,TRUE,0,1.52013048027158
"174",2016,"MO",0,TRUE,0,-15.9916335304623
"175",2016,"MS",0,TRUE,0,-17.8058666331519
"176",2016,"MT",0,TRUE,0,-20.5310146099793
"177",2016,"NC",0,TRUE,0,-3.65583401909966
"178",2016,"ND",0,TRUE,0,-35.7288883726333
"179",2016,"NE",0,TRUE,0,-25.6234822472128
"180",2016,"NH",0,TRUE,0,0.367652493143469
"181",2016,"NJ",0,TRUE,0,13.9393412549318
"182",2016,"NM",0,TRUE,0,8.21326839680428
"183",2016,"NV",0,TRUE,0,2.41712836051662
"184",2016,"NY",0,TRUE,0,21.2354828361053
"185",2016,"OH",0,TRUE,0,-8.07072762095769
"186",2016,"OK",0,TRUE,0,-36.3911845350835
"187",2016,"OR",0,TRUE,0,10.9319353485434
"188",2016,"PA",0,TRUE,0,-0.75742444434786
"189",2016,"RI",0,TRUE,0,15.4035227042215
"190",2016,"SC",0,TRUE,0,-14.2659128960303
"191",2016,"SD",0,TRUE,0,-29.7935988066671
"192",2016,"TN",0,TRUE,0,-26.175255410011
"193",2016,"TX",0,TRUE,0,-8.99942759832342
"194",2016,"UT",0,TRUE,0,-17.9195283481674
"195",2016,"VA",0,TRUE,0,5.32370581949366
"196",2016,"VT",0,TRUE,0,26.4083512395776
"197",2016,"WA",0,TRUE,0,15.8115606241695
"198",2016,"WI",0,TRUE,0,-0.74536695803097
"199",2016,"WV",0,TRUE,0,-41.6789978817147
"200",2016,"WY",0,TRUE,0,-46.2952757290433
"201",2020,"AL",0,FALSE,0,-25.4602927554896
"202",2020,"AR",0,FALSE,0,-27.6206679031294
"203",2020,"AZ",0,FALSE,0,0.308709583901874
"204",2020,"CA",0,FALSE,0,29.1714130151362
"205",2020,"CO",0,FALSE,0,13.5017299911912
"206",2020,"CT",0,FALSE,0,20.0292170061613
"207",2020,"DC",0,FALSE,0,86.7523725446921
"208",2020,"DE",0,FALSE,0,18.9807741909883
"209",2020,"FL",0,FALSE,0,-3.3583688970618
"210",2020,"GA",0,FALSE,0,0.235687662124058
"211",2020,"HI",0,FALSE,0,29.4673738409345
"212",2020,"IA",0,FALSE,0,-8.19760939776009
"213",2020,"ID",0,FALSE,0,-30.7678218648666
"214",2020,"IL",0,FALSE,0,16.9738277983391
"215",2020,"IN",0,FALSE,0,-16.0674311403344
"216",2020,"KS",0,FALSE,0,-14.7774063829362
"217",2020,"KY",0,FALSE,0,-25.9350570581364
"218",2020,"LA",0,FALSE,0,-18.6094256124823
"219",2020,"MA",0,FALSE,0,33.4581519754629
"220",2020,"MD",0,FALSE,0,33.2103732923284
"221",2020,"ME",0,FALSE,0,8.6727947501659
"222",2020,"MI",0,FALSE,0,2.78352759968675
"223",2020,"MN",0,FALSE,0,7.11015690057064
"224",2020,"MO",0,FALSE,0,-15.3908740427011
"225",2020,"MS",0,FALSE,0,-16.527496658247
"226",2020,"MT",0,FALSE,0,-16.3130004127115
"227",2020,"NC",0,FALSE,0,-1.3481209549448
"228",2020,"ND",0,FALSE,0,-33.3572863779956
"229",2020,"NE",0,FALSE,0,-19.0576120972962
"230",2020,"NH",0,FALSE,0,7.36757704212921
"231",2020,"NJ",0,FALSE,0,15.8857105047638
"232",2020,"NM",0,FALSE,0,10.7926166034428
"233",2020,"NV",0,FALSE,0,2.39053463272462
"234",2020,"NY",0,FALSE,0,23.1398394072564
"235",2020,"OH",0,FALSE,0,-8.03196176016961
"236",2020,"OK",0,FALSE,0,-33.0870975120763
"237",2020,"OR",0,FALSE,0,16.0860726077055
"238",2020,"PA",0,FALSE,0,1.17916235575441
"239",2020,"RI",0,FALSE,0,20.5996324433608
"240",2020,"SC",0,FALSE,0,-11.6802058146785
"241",2020,"SD",0,FALSE,0,-26.1641375361149
"242",2020,"TN",0,FALSE,0,-23.2088598952601
"243",2020,"TX",0,FALSE,0,-5.57718646135316
"244",2020,"UT",0,FALSE,0,-20.4837904466135
"245",2020,"VA",0,FALSE,0,10.1140135105203
"246",2020,"VT",0,FALSE,0,35.4126522747314
"247",2020,"WA",0,FALSE,0,19.2033233919598
"248",2020,"WI",0,FALSE,0,0.624986352685428
"249",2020,"WV",0,FALSE,0,-38.9350306800964
"250",2020,"WY",0,FALSE,0,-43.3826531533973
"251",2004,"AK",0,FALSE,0,-25.5484680004351
"252",2008,"AK",0,TRUE,0,-21.4598843407945
"253",2012,"AK",0,FALSE,0,-13.98891828483
"254",2016,"AK",0,TRUE,0,-14.7306407874253
"255",2020,"AK",0,FALSE,0,-10.0611909993603
"256",2024,"AL",0,FALSE,0,NA
"257",2024,"AK",0,FALSE,0,NA
"258",2024,"AZ",0,FALSE,0,NA
"259",2024,"AR",0,FALSE,0,NA
"260",2024,"CA",0,FALSE,0,NA
"261",2024,"CO",0,FALSE,0,NA
"262",2024,"CT",0,FALSE,0,NA
"263",2024,"DE",0,FALSE,0,NA
"264",2024,"FL",0,FALSE,0,NA
"265",2024,"GA",0,FALSE,0,NA
"266",2024,"HI",0,FALSE,0,NA
"267",2024,"ID",0,FALSE,0,NA
"268",2024,"IL",0,FALSE,0,NA
"269",2024,"IN",0,FALSE,0,NA
"270",2024,"IA",0,FALSE,0,NA
"271",2024,"KS",0,FALSE,0,NA
"272",2024,"KY",0,FALSE,0,NA
"273",2024,"LA",0,FALSE,0,NA
"274",2024,"ME",0,FALSE,0,NA
"275",2024,"ME",1,FALSE,0,NA
"276",2024,"MD",0,FALSE,0,NA
"277",2024,"MA",0,FALSE,0,NA
"278",2024,"MI",0,FALSE,0,NA
"279",2024,"MN",0,FALSE,0,NA
"280",2024,"MS",0,FALSE,0,NA
"281",2024,"MO",0,FALSE,0,NA
"282",2024,"MT",0,FALSE,0,NA
"283",2024,"NE",0,FALSE,0,NA
"284",2024,"NE",1,FALSE,0,NA
"285",2024,"NE",2,FALSE,0,NA
"286",2024,"NE",3,FALSE,0,NA
"287",2024,"NV",0,FALSE,0,NA
"288",2024,"NH",0,FALSE,0,NA
"289",2024,"NJ",0,FALSE,0,NA
"290",2024,"NM",0,FALSE,0,NA
"291",2024,"NY",0,FALSE,0,NA
"292",2024,"NC",0,FALSE,0,NA
"293",2024,"ND",0,FALSE,0,NA
"294",2024,"OH",0,FALSE,0,NA
"295",2024,"OK",0,FALSE,0,NA
"296",2024,"OR",0,FALSE,0,NA
"297",2024,"PA",0,FALSE,0,NA
"298",2024,"RI",0,FALSE,0,NA
"299",2024,"SC",0,FALSE,0,NA
"300",2024,"SD",0,FALSE,0,NA
"301",2024,"TN",0,FALSE,0,NA
"302",2024,"TX",0,FALSE,0,NA
"303",2024,"UT",0,FALSE,0,NA
"304",2024,"VT",0,FALSE,0,NA
"305",2024,"VA",0,FALSE,0,NA
"306",2024,"WA",0,FALSE,0,NA
"307",2024,"WV",0,FALSE,0,NA
"308",2024,"WI",0,FALSE,0,NA
"309",2024,"WY",0,FALSE,0,NA
"310",2024,"DC",0,FALSE,0,NA
